Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  2621	-8.96227e-14	1.8e-08	3.3e-08
  2622	-7.85759e-14	1.8e-08	3.3e-08
  2623	-1.70965e-13	1.8e-08	3.3e-08
  2624	-1.16824e-13	1.8e-08	3.3e-08
  2625	-1.09909e-13	1.8e-08	3.3e-08
  2626	-1.66748e-13	1.8e-08	3.3e-08
  2627	-1.48637e-13	1.8e-08	3.3e-08
  2628	-4.24512e-14	1.8e-08	3.3e-08
  2629	-1.49298e-13	1.8e-08	3.3e-08
  2630	-5.32179e-14	1.8e-08	3.3e-08
  2631	-6.05875e-14	1.8e-08	3.3e-08
  2632	-8.09861e-14	1.8e-08	3.3e-08
  2633	-1.34368e-13	1.8e-08	3.3e-08
  2634	-7.06527e-14	1.8e-08	3.3e-08
  2635	-7.8612e-14	1.8e-08	3.3e-08
  2636	-6.15392e-14	1.8e-08	3.3e-08
  2637	-1.24718e-13	1.8e-08	3.3e-08
  2638	-1.21617e-13	1.8e-08	3.3e-08
  2639	-1.16113e-13	1.8e-08	3.3e-08
  2640	-9.85584e-14	1.8e-08	3.3e-08
  2641	-5.87216e-14	1.8e-08	3.3e-08
  2642	-6.40391e-14	1.8e-08	3.3e-08
  2643	-1.76291e-13	1.8e-08	3.3e-08
  2644	-1.47809e-13	1.8e-08	3.3e-08
  2645	-8.12352e-14	1.8e-08	3.3e-08
  2646	-9.46631e-14	1.8e-08	3.3e-08
  2647	-4.07417e-14	1.8e-08	3.3e-08
  2648	-6.85483e-14	1.8e-08	3.3e-08
  2649	-1.83592e-13	1.8e-08	3.3e-08
  2650	-1.00464e-13	1.8e-08	3.3e-08
  2651	-1.82281e-13	1.8e-08	3.3e-08
  2652	-1.31825e-13	1.8e-08	3.3e-08
  2653	-1.27577e-13	1.8e-08	3.3e-08
  2654	-3.90291e-14	1.8e-08	3.3e-08
  2655	-4.0312e-14	1.8e-08	3.3e-08
  2656	-1.72657e-13	1.8e-08	3.3e-08
  2657	-1.35658e-13	1.8e-08	3.3e-08
  2658	-6.06676e-14	1.8e-08	3.3e-08
  2659	-4.67576e-14	1.8e-08	3.3e-08
  2660	-1.16036e-13	1.8e-08	3.3e-08
  2661	-1.44705e-13	1.8e-08	3.3e-08
  2662	-1.01809e-13	1.8e-08	3.3e-08
  2663	-9.62466e-14	1.8e-08	3.3e-08
  2664	-1.15093e-13	1.8e-08	3.3e-08
  2665	-5.91995e-14	1.8e-08	3.3e-08
  2666	-1.04904e-13	1.8e-08	3.3e-08
  2667	-9.78887e-14	1.8e-08	3.3e-08
  2668	-4.45222e-14	1.8e-08	3.3e-08
  2669	-7.01494e-14	1.8e-08	3.3e-08
  2670	-4.90126e-14	1.8e-08	3.3e-08
  2671	-1.35337e-13	1.8e-08	3.3e-08
  2672	-7.73445e-14	1.8e-08	3.3e-08
  2673	-1.45554e-13	1.8e-08	3.3e-08
  2674	-1.12552e-13	1.8e-08	3.3e-08
  2675	-9.84007e-14	1.8e-08	3.3e-08
  2676	-9.51276e-14	1.8e-08	3.3e-08
  2677	-4.03172e-14	1.8e-08	3.3e-08
  2678	-1.71502e-13	1.8e-08	3.3e-08
  2679	-9.42137e-14	1.8e-08	3.3e-08
  2680	-1.78197e-13	1.8e-08	3.3e-08
  2681	-4.56855e-14	1.8e-08	3.3e-08
  2682	-9.89911e-14	1.8e-08	3.3e-08
  2683	-6.72084e-14	1.8e-08	3.3e-08
  2684	-6.50631e-14	1.8e-08	3.3e-08
  2685	-1.11734e-13	1.8e-08	3.3e-08
  2686	-1.77132e-13	1.8e-08	3.3e-08
  2687	-2.05133e-13	1.8e-08	3.3e-08
  2688	-7.84305e-14	1.8e-08	3.3e-08
  2689	-6.98736e-14	1.8e-08	3.3e-08
  2690	-5.93588e-14	1.8e-08	3.3e-08
  2691	-1.85815e-13	1.8e-08	3.3e-08
  2692	-1.17376e-13	1.8e-08	3.3e-08
  2693	-1.14745e-13	1.8e-08	3.3e-08
  2694	-1.66134e-13	1.8e-08	3.3e-08
  2695	-8.96071e-14	1.8e-08	3.3e-08
  2696	-6.11872e-14	1.8e-08	3.3e-08
  2697	-1.30785e-13	1.8e-08	3.3e-08
  2698	-7.49702e-14	1.8e-08	3.3e-08
  2699	-4.65822e-14	1.8e-08	3.3e-08
  2700	-1.53799e-13	1.8e-08	3.3e-08
  2701	-8.09056e-14	1.8e-08	3.3e-08
  2702	-1.29602e-13	1.8e-08	3.3e-08
  2703	-1.76552e-13	1.8e-08	3.3e-08
  2704	-6.43318e-14	1.8e-08	3.3e-08
  2705	-8.91665e-14	1.8e-08	3.3e-08
  2706	-1.74661e-13	1.8e-08	3.3e-08
  2707	-7.06261e-14	1.8e-08	3.3e-08
  2708	-1.85824e-13	1.8e-08	3.3e-08
  2709	-1.16338e-13	1.8e-08	3.3e-08
  2710	-4.77089e-14	1.8e-08	3.3e-08
  2711	-1.86619e-13	1.8e-08	3.3e-08
  2712	-1.8458e-13	1.8e-08	3.3e-08
  2713	-1.36133e-13	1.8e-08	3.3e-08
  2714	-9.45228e-14	1.8e-08	3.3e-08
  2715	-1.43307e-13	1.8e-08	3.3e-08
  2716	-4.29946e-14	1.8e-08	3.3e-08
  2717	-6.00774e-14	1.8e-08	3.3e-08
  2718	-9.53633e-14	1.8e-08	3.3e-08
  2719	-5.14447e-14	1.8e-08	3.3e-08
  2720	-1.54968e-13	1.8e-08	3.3e-08
  2721	-8.19046e-14	1.8e-08	3.3e-08
  2722	-8.5497e-14	1.8e-08	3.3e-08
  2723	-1.117e-13	1.8e-08	3.3e-08
  2724	-1.83876e-13	1.8e-08	3.3e-08
  2725	-9.7195e-14	1.8e-08	3.3e-08
  2726	-1.22727e-13	1.8e-08	3.3e-08
  2727	-1.26085e-13	1.8e-08	3.3e-08
  2728	-5.42172e-14	1.8e-08	3.3e-08
  2729	-7.90218e-14	1.8e-08	3.3e-08
  2730	-7.91367e-14	1.8e-08	3.3e-08
  2731	-6.04012e-14	1.8e-08	3.3e-08
  2732	-1.09563e-13	1.8e-08	3.3e-08
  2733	-9.42277e-14	1.8e-08	3.3e-08
  2734	-1.82294e-13	1.8e-08	3.3e-08
  2735	-5.00042e-14	1.8e-08	3.3e-08
  2736	-7.52072e-14	1.8e-08	3.3e-08
  2737	-7.60729e-14	1.8e-08	3.3e-08
  2738	-1.43017e-13	1.8e-08	3.3e-08
  2739	-4.46039e-14	1.8e-08	3.3e-08
  2740	-8.25426e-14	1.8e-08	3.3e-08
  2741	-7.71194e-14	1.8e-08	3.3e-08
  2742	-6.87821e-14	1.8e-08	3.3e-08
  2743	-6.7863e-14	1.8e-08	3.3e-08
  2744	-7.75624e-14	1.8e-08	3.3e-08
  2745	-5.63751e-14	1.8e-08	3.3e-08
  2746	-1.23118e-13	1.8e-08	3.3e-08
  2747	-1.11255e-13	1.8e-08	3.3e-08
  2748	-7.21659e-14	1.8e-08	3.3e-08
  2749	-1.37912e-13	1.8e-08	3.3e-08
  2750	-8.99033e-14	1.8e-08	3.3e-08
  2751	-1.4632e-13	1.8e-08	3.3e-08
  2752	-7.92761e-14	1.8e-08	3.3e-08
  2753	-7.96539e-14	1.8e-08	3.3e-08
  2754	-8.35509e-14	1.8e-08	3.3e-08
  2755	-7.49475e-14	1.8e-08	3.3e-08
  2756	-1.53777e-13	1.8e-08	3.3e-08
  2757	-1.3852e-13	1.8e-08	3.3e-08
  2758	-7.43354e-14	1.8e-08	3.3e-08
  2759	-5.66482e-14	1.8e-08	3.3e-08
  2760	-8.63028e-14	1.8e-08	3.3e-08
  2761	-8.50192e-14	1.8e-08	3.3e-08
  2762	-5.00046e-14	1.8e-08	3.3e-08
  2763	-5.71135e-14	1.8e-08	3.3e-08
  2764	-5.96474e-14	1.8e-08	3.3e-08
  2765	-1.42611e-13	1.8e-08	3.3e-08
  2766	-1.68526e-13	1.8e-08	3.3e-08
  2767	-1.4287e-13	1.8e-08	3.3e-08
  2768	-7.76985e-14	1.8e-08	3.3e-08
  2769	-1.40229e-13	1.8e-08	3.3e-08
  2770	-1.14119e-13	1.8e-08	3.3e-08
  2771	-1.24087e-13	1.8e-08	3.3e-08
  2772	-1.31259e-13	1.8e-08	3.3e-08
  2773	-1.11698e-13	1.8e-08	3.3e-08
  2774	-5.89785e-14	1.8e-08	3.3e-08
  2775	-5.48944e-14	1.8e-08	3.3e-08
  2776	-4.4737e-14	1.8e-08	3.3e-08
  2777	-1.31672e-13	1.8e-08	3.3e-08
  2778	-1.96968e-13	1.8e-08	3.3e-08
  2779	-9.09184e-14	1.8e-08	3.3e-08
  2780	-1.78952e-13	1.8e-08	3.3e-08
  2781	-1.23708e-13	1.8e-08	3.3e-08
  2782	-6.04696e-14	1.8e-08	3.3e-08
  2783	-7.4076e-14	1.8e-08	3.3e-08
  2784	-4.60457e-14	1.8e-08	3.3e-08
  2785	-9.66228e-14	1.8e-08	3.3e-08
  2786	-1.40086e-13	1.8e-08	3.3e-08
  2787	-1.3448e-13	1.8e-08	3.3e-08
  2788	-1.62323e-13	1.8e-08	3.3e-08
  2789	-1.12193e-13	1.8e-08	3.3e-08
  2790	-7.30631e-14	1.8e-08	3.3e-08
  2791	-1.48652e-13	1.8e-08	3.3e-08
  2792	-4.88423e-14	1.8e-08	3.3e-08
  2793	-6.01653e-14	1.8e-08	3.3e-08
  2794	-1.68111e-13	1.8e-08	3.3e-08
  2795	-5.58376e-14	1.8e-08	3.3e-08
  2796	-1.00348e-13	1.8e-08	3.3e-08
  2797	-8.89773e-14	1.8e-08	3.3e-08
  2798	-9.71775e-14	1.8e-08	3.3e-08
  2799	-1.67546e-13	1.8e-08	3.3e-08
  2800	-1.07366e-13	1.8e-08	3.3e-08
  2801	-1.94485e-13	1.8e-08	3.3e-08
  2802	-5.44161e-14	1.8e-08	3.3e-08
  2803	-1.83663e-13	1.8e-08	3.3e-08
  2804	-1.81573e-13	1.8e-08	3.3e-08
  2805	-1.13778e-13	1.8e-08	3.3e-08
  2806	-6.6097e-14	1.8e-08	3.3e-08
  2807	-9.35639e-14	1.8e-08	3.3e-08
  2808	-4.12555e-14	1.8e-08	3.3e-08
  2809	-1.18811e-13	1.8e-08	3.3e-08
  2810	-1.04431e-13	1.8e-08	3.3e-08
  2811	-1.79345e-13	1.8e-08	3.3e-08
  2812	-1.97813e-13	1.8e-08	3.3e-08
  2813	-6.21112e-14	1.8e-08	3.3e-08
  2814	-4.79155e-14	1.8e-08	3.3e-08
  2815	-1.21901e-13	1.8e-08	3.3e-08
  2816	-1.45754e-13	1.8e-08	3.3e-08
  2817	-1.77757e-13	1.8e-08	3.3e-08
  2818	-1.67467e-13	1.8e-08	3.3e-08
  2819	-1.03924e-13	1.8e-08	3.3e-08
  2820	-8.07134e-14	1.8e-08	3.3e-08
  2821	-6.41771e-14	1.8e-08	3.3e-08
  2822	-7.1898e-14	1.8e-08	3.3e-08
  2823	-1.70616e-13	1.8e-08	3.3e-08
  2824	-3.76749e-14	1.8e-08	3.3e-08
  2825	-1.99443e-13	1.8e-08	3.3e-08
  2826	-9.0777e-14	1.8e-08	3.3e-08
  2827	-1.39913e-13	1.8e-08	3.3e-08
  2828	-1.69855e-13	1.8e-08	3.3e-08
  2829	-1.33256e-13	1.8e-08	3.3e-08
  2830	-6.83329e-14	1.8e-08	3.3e-08
  2831	-5.43432e-14	1.8e-08	3.3e-08
  2832	-1.60109e-13	1.8e-08	3.3e-08
  2833	-5.12302e-14	1.8e-08	3.3e-08
  2834	-8.9596e-14	1.8e-08	3.3e-08
  2835	-6.93316e-14	1.8e-08	3.3e-08
  2836	-5.67258e-14	1.8e-08	3.3e-08
  2837	-1.12302e-13	1.8e-08	3.3e-08
  2838	-5.3235e-14	1.8e-08	3.3e-08
  2839	-1.39812e-13	1.8e-08	3.3e-08
  2840	-9.42272e-14	1.8e-08	3.3e-08
  2841	-5.17266e-14	1.8e-08	3.3e-08
  2842	-5.40834e-14	1.8e-08	3.3e-08
  2843	-4.55492e-14	1.8e-08	3.3e-08
  2844	-8.88804e-14	1.8e-08	3.3e-08
  2845	-8.4385e-14	1.8e-08	3.3e-08
  2846	-1.63481e-13	1.8e-08	3.3e-08
  2847	-1.05153e-13	1.8e-08	3.3e-08
  2848	-1.24071e-13	1.8e-08	3.3e-08
  2849	-4.96311e-14	1.8e-08	3.3e-08
  2850	-7.05867e-14	1.8e-08	3.3e-08
  2851	-1.13071e-13	1.8e-08	3.3e-08
  2852	-7.84666e-14	1.8e-08	3.3e-08
  2853	-5.00082e-14	1.8e-08	3.3e-08
  2854	-1.36771e-13	1.8e-08	3.3e-08
  2855	-8.89185e-14	1.8e-08	3.3e-08
  2856	-7.35908e-14	1.8e-08	3.3e-08
  2857	-2.44358e-13	1.8e-08	3.3e-08
  2858	-5.37692e-14	1.8e-08	3.3e-08
  2859	-1.4604e-13	1.8e-08	3.3e-08
  2860	-6.50241e-14	1.8e-08	3.3e-08
  2861	-4.66141e-14	1.8e-08	3.3e-08
  2862	-1.00299e-13	1.8e-08	3.3e-08
  2863	-8.14064e-14	1.8e-08	3.3e-08
  2864	-7.22484e-14	1.8e-08	3.3e-08
  2865	-1.17378e-13	1.8e-08	3.3e-08
  2866	-1.08905e-13	1.8e-08	3.3e-08
  2867	-1.47225e-13	1.8e-08	3.3e-08
  2868	-5.33569e-14	1.8e-08	3.3e-08
  2869	-1.71233e-13	1.8e-08	3.3e-08
  2870	-4.07754e-14	1.8e-08	3.3e-08
  2871	-1.72975e-13	1.8e-08	3.3e-08
  2872	-5.9587e-14	1.8e-08	3.3e-08
  2873	-8.00214e-14	1.8e-08	3.3e-08
  2874	-5.1481e-14	1.8e-08	3.3e-08
  2875	-7.66825e-14	1.8e-08	3.3e-08
  2876	-7.8591e-14	1.8e-08	3.3e-08
  2877	-1.68425e-13	1.8e-08	3.3e-08
  2878	-5.40085e-14	1.8e-08	3.3e-08
  2879	-1.52304e-13	1.8e-08	3.3e-08
  2880	-1.17279e-13	1.8e-08	3.3e-08
  2881	-6.44478e-14	1.8e-08	3.3e-08
  2882	-1.12863e-13	1.8e-08	3.3e-08
  2883	-1.11922e-13	1.8e-08	3.3e-08
  2884	-1.62406e-13	1.8e-08	3.3e-08
  2885	-9.15412e-14	1.8e-08	3.3e-08
  2886	-5.31189e-14	1.8e-08	3.3e-08
  2887	-8.12089e-14	1.8e-08	3.3e-08
  2888	-5.48101e-14	1.8e-08	3.3e-08
  2889	-9.39727e-14	1.8e-08	3.3e-08
  2890	-1.20731e-13	1.8e-08	3.3e-08
  2891	-1.63344e-13	1.8e-08	3.3e-08
  2892	-9.98563e-14	1.8e-08	3.3e-08
  2893	-1.12916e-13	1.8e-08	3.3e-08
  2894	-1.84221e-13	1.8e-08	3.3e-08
  2895	-6.76039e-14	1.8e-08	3.3e-08
  2896	-1.62172e-13	1.8e-08	3.3e-08
  2897	-1.37626e-13	1.8e-08	3.3e-08
  2898	-1.21886e-13	1.8e-08	3.3e-08
  2899	-6.50172e-14	1.8e-08	3.3e-08
  2900	-6.30945e-14	1.8e-08	3.3e-08
  2901	-1.66658e-13	1.8e-08	3.3e-08
  2902	-1.39388e-13	1.8e-08	3.3e-08
  2903	-1.35298e-13	1.8e-08	3.3e-08
  2904	-7.35142e-14	1.8e-08	3.3e-08
  2905	-1.62252e-13	1.8e-08	3.3e-08
  2906	-5.16453e-14	1.8e-08	3.3e-08
  2907	-1.38886e-13	1.8e-08	3.3e-08
  2908	-1.42343e-13	1.8e-08	3.3e-08
  2909	-1.06813e-13	1.8e-08	3.3e-08
  2910	-5.14003e-14	1.8e-08	3.3e-08
  2911	-5.98027e-14	1.8e-08	3.3e-08
  2912	-1.48793e-13	1.8e-08	3.3e-08
  2913	-1.11632e-13	1.8e-08	3.3e-08
  2914	-6.47639e-14	1.8e-08	3.3e-08
  2915	-7.13234e-14	1.8e-08	3.3e-08
  2916	-1.32816e-13	1.8e-08	3.3e-08
  2917	-6.89316e-14	1.8e-08	3.3e-08
  2918	-4.10444e-14	1.8e-08	3.3e-08
  2919	-6.80915e-14	1.8e-08	3.3e-08
  2920	-5.23519e-14	1.8e-08	3.3e-08
  2921	-1.31792e-13	1.8e-08	3.3e-08
  2922	-7.79273e-14	1.8e-08	3.3e-08
  2923	-2.01146e-13	1.8e-08	3.3e-08
  2924	-1.43453e-13	1.8e-08	3.3e-08
  2925	-1.07426e-13	1.8e-08	3.3e-08
  2926	-1.81658e-13	1.8e-08	3.3e-08
  2927	-1.20394e-13	1.8e-08	3.3e-08
  2928	-1.10134e-13	1.8e-08	3.3e-08
  2929	-1.01596e-13	1.8e-08	3.3e-08
  2930	-8.3855e-14	1.8e-08	3.3e-08
  2931	-6.39895e-14	1.8e-08	3.3e-08
  2932	-6.0457e-14	1.8e-08	3.3e-08
  2933	-6.8087e-14	1.8e-08	3.3e-08
  2934	-1.37575e-13	1.8e-08	3.3e-08
  2935	-2.78585e-13	1.8e-08	3.3e-08
  2936	-1.72992e-13	1.8e-08	3.3e-08
  2937	-1.35212e-13	1.8e-08	3.3e-08
  2938	-1.14305e-13	1.8e-08	3.3e-08
  2939	-2.30762e-13	1.8e-08	3.3e-08
  2940	-1.17084e-13	1.8e-08	3.3e-08
  2941	-1.71996e-13	1.8e-08	3.3e-08
  2942	-8.90455e-14	1.8e-08	3.3e-08
  2943	-5.48555e-14	1.8e-08	3.3e-08
  2944	-4.52444e-14	1.8e-08	3.3e-08
  2945	-8.23821e-14	1.8e-08	3.3e-08
  2946	-1.79918e-13	1.8e-08	3.3e-08
  2947	-1.06223e-13	1.8e-08	3.3e-08
  2948	-5.61027e-14	1.8e-08	3.3e-08
  2949	-5.57939e-14	1.8e-08	3.3e-08
  2950	-2.18032e-13	1.8e-08	3.3e-08
  2951	-1.81726e-13	1.8e-08	3.3e-08
  2952	-1.26323e-13	1.8e-08	3.3e-08
  2953	-4.29128e-14	1.8e-08	3.3e-08
  2954	-1.39059e-13	1.8e-08	3.3e-08
  2955	-1.2862e-13	1.8e-08	3.3e-08
  2956	-1.82352e-13	1.8e-08	3.3e-08
  2957	-7.60746e-14	1.8e-08	3.3e-08
  2958	-5.56681e-14	1.8e-08	3.3e-08
  2959	-6.61424e-14	1.8e-08	3.3e-08
  2960	-9.48706e-14	1.8e-08	3.3e-08
  2961	-1.0294e-13	1.8e-08	3.3e-08
  2962	-8.07787e-14	1.8e-08	3.3e-08
  2963	-1.13727e-13	1.8e-08	3.3e-08
  2964	-5.96823e-14	1.8e-08	3.3e-08
  2965	-4.47254e-14	1.8e-08	3.3e-08
  2966	-8.27981e-14	1.8e-08	3.3e-08
  2967	-7.12741e-14	1.8e-08	3.3e-08
  2968	-1.92223e-13	1.8e-08	3.3e-08
  2969	-7.07853e-14	1.8e-08	3.3e-08
  2970	-6.28521e-14	1.8e-08	3.3e-08
  2971	-1.30507e-13	1.8e-08	3.3e-08
  2972	-1.81197e-13	1.8e-08	3.3e-08
  2973	-5.06721e-14	1.8e-08	3.3e-08
  2974	-1.24126e-13	1.8e-08	3.3e-08
  2975	-1.86301e-13	1.8e-08	3.3e-08
  2976	-1.03814e-13	1.8e-08	3.3e-08
  2977	-2.57413e-13	1.8e-08	3.3e-08
  2978	-1.2629e-13	1.8e-08	3.3e-08
  2979	-4.07131e-14	1.8e-08	3.3e-08
  2980	-1.81972e-13	1.8e-08	3.3e-08
  2981	-6.57212e-14	1.8e-08	3.3e-08
  2982	-7.56532e-14	1.8e-08	3.3e-08
  2983	-6.77931e-14	1.8e-08	3.3e-08
  2984	-1.2441e-13	1.8e-08	3.3e-08
  2985	-1.31232e-13	1.8e-08	3.3e-08
  2986	-1.00705e-13	1.8e-08	3.3e-08
  2987	-1.73318e-13	1.8e-08	3.3e-08
  2988	-5.29679e-14	1.8e-08	3.3e-08
  2989	-5.33908e-14	1.8e-08	3.3e-08
  2990	-1.51721e-13	1.8e-08	3.3e-08
  2991	-1.4834e-13	1.8e-08	3.3e-08
  2992	-1.0166e-13	1.8e-08	3.3e-08
  2993	-1.65023e-13	1.8e-08	3.3e-08
  2994	-1.56459e-13	1.8e-08	3.3e-08
  2995	-5.87421e-14	1.8e-08	3.3e-08
  2996	-6.12908e-14	1.8e-08	3.3e-08
  2997	-4.91016e-14	1.8e-08	3.3e-08
  2998	-7.71073e-14	1.8e-08	3.3e-08
  2999	-1.19485e-13	1.8e-08	3.3e-08
  3000	-7.9999e-14	1.8e-08	3.3e-08
  3001	-1.33139e-13	1.8e-08	3.3e-08
  3002	-5.12588e-14	1.8e-08	3.3e-08
  3003	-1.50557e-13	1.8e-08	3.3e-08
  3004	-1.4966e-13	1.8e-08	3.3e-08
  3005	-1.04307e-13	1.8e-08	3.3e-08
  3006	-7.32852e-14	1.8e-08	3.3e-08
  3007	-5.11289e-14	1.8e-08	3.3e-08
  3008	-6.31566e-14	1.8e-08	3.3e-08
  3009	-9.14188e-14	1.8e-08	3.3e-08
  3010	-9.96564e-14	1.8e-08	3.3e-08
  3011	-1.12508e-13	1.8e-08	3.3e-08
  3012	-7.60171e-14	1.8e-08	3.3e-08
  3013	-1.52453e-13	1.8e-08	3.3e-08
  3014	-1.31889e-13	1.8e-08	3.3e-08
  3015	-1.45661e-13	1.8e-08	3.3e-08
  3016	-5.11226e-14	1.8e-08	3.3e-08
  3017	-1.4338e-13	1.8e-08	3.3e-08
  3018	-2.58927e-13	1.8e-08	3.3e-08
  3019	-7.34845e-14	1.8e-08	3.3e-08
  3020	-8.15357e-14	1.8e-08	3.3e-08
  3021	-6.50297e-14	1.8e-08	3.3e-08
  3022	-1.28402e-13	1.8e-08	3.3e-08
  3023	-5.66221e-14	1.8e-08	3.3e-08
  3024	-1.52249e-13	1.8e-08	3.3e-08
  3025	-1.63236e-13	1.8e-08	3.3e-08
  3026	-1.00879e-13	1.8e-08	3.3e-08
  3027	-1.04592e-13	1.8e-08	3.3e-08
  3028	-6.67259e-14	1.8e-08	3.3e-08
  3029	-1.22367e-13	1.8e-08	3.3e-08
  3030	-4.70252e-14	1.8e-08	3.3e-08
  3031	-1.16866e-13	1.8e-08	3.3e-08
  3032	-6.94861e-14	1.8e-08	3.3e-08
  3033	-8.28137e-14	1.8e-08	3.3e-08
  3034	-6.61651e-14	1.8e-08	3.3e-08
  3035	-3.97977e-14	1.8e-08	3.3e-08
  3036	-5.26317e-14	1.8e-08	3.3e-08
  3037	-7.61235e-14	1.8e-08	3.3e-08
  3038	-1.55343e-13	1.8e-08	3.3e-08
  3039	-6.90745e-14	1.8e-08	3.3e-08
  3040	-5.05955e-14	1.8e-08	3.3e-08
  3041	-5.68394e-14	1.8e-08	3.3e-08
  3042	-1.31626e-13	1.8e-08	3.3e-08
  3043	-1.60294e-13	1.8e-08	3.3e-08
  3044	-6.49964e-14	1.8e-08	3.3e-08
  3045	-5.2912e-14	1.8e-08	3.3e-08
  3046	-1.24888e-13	1.8e-08	3.3e-08
  3047	-9.63592e-14	1.8e-08	3.3e-08
  3048	-1.8384e-13	1.8e-08	3.3e-08
  3049	-1.36522e-13	1.8e-08	3.3e-08
  3050	-1.25835e-13	1.8e-08	3.3e-08
  3051	-1.38542e-13	1.8e-08	3.3e-08
  3052	-1.26078e-13	1.8e-08	3.3e-08
  3053	-1.60274e-13	1.8e-08	3.3e-08
  3054	-6.81835e-14	1.8e-08	3.3e-08
  3055	-1.89067e-13	1.8e-08	3.3e-08
  3056	-8.65585e-14	1.8e-08	3.3e-08
  3057	-1.42493e-13	1.8e-08	3.3e-08
  3058	-1.69475e-13	1.8e-08	3.3e-08
  3059	-1.27465e-13	1.8e-08	3.3e-08
  3060	-7.82661e-14	1.8e-08	3.3e-08
  3061	-5.87239e-14	1.8e-08	3.3e-08
  3062	-5.13926e-14	1.8e-08	3.3e-08
  3063	-5.40833e-14	1.8e-08	3.3e-08
  3064	-1.17117e-13	1.8e-08	3.3e-08
  3065	-1.04815e-13	1.8e-08	3.3e-08
  3066	-1.49935e-13	1.8e-08	3.3e-08
  3067	-5.32849e-14	1.8e-08	3.3e-08
  3068	-4.44686e-14	1.8e-08	3.3e-08
  3069	-1.61463e-13	1.8e-08	3.3e-08
  3070	-1.71777e-13	1.8e-08	3.3e-08
  3071	-8.13278e-14	1.8e-08	3.3e-08
  3072	-6.96195e-14	1.8e-08	3.3e-08
  3073	-1.06505e-13	1.8e-08	3.3e-08
  3074	-1.47808e-13	1.8e-08	3.3e-08
  3075	-1.39463e-13	1.8e-08	3.3e-08
  3076	-1.42247e-13	1.8e-08	3.3e-08
  3077	-7.19615e-14	1.8e-08	3.3e-08
  3078	-1.31342e-13	1.8e-08	3.3e-08
  3079	-1.91098e-13	1.8e-08	3.3e-08
  3080	-7.95549e-14	1.8e-08	3.3e-08
  3081	-1.54591e-13	1.8e-08	3.3e-08
  3082	-6.96485e-14	1.8e-08	3.3e-08
  3083	-1.81465e-13	1.8e-08	3.3e-08
  3084	-1.90276e-13	1.8e-08	3.3e-08
  3085	-6.55045e-14	1.8e-08	3.3e-08
  3086	-5.7729e-14	1.8e-08	3.3e-08
  3087	-4.66032e-14	1.8e-08	3.3e-08
  3088	-4.29718e-14	1.8e-08	3.3e-08
  3089	-1.54969e-13	1.8e-08	3.3e-08
  3090	-8.90841e-14	1.8e-08	3.3e-08
  3091	-6.25077e-14	1.8e-08	3.3e-08
  3092	-9.84248e-14	1.8e-08	3.3e-08
  3093	-1.6781e-13	1.8e-08	3.3e-08
  3094	-5.3261e-14	1.8e-08	3.3e-08
  3095	-1.49271e-13	1.8e-08	3.3e-08
  3096	-1.07449e-13	1.8e-08	3.3e-08
  3097	-7.81517e-14	1.8e-08	3.3e-08
  3098	-9.76113e-14	1.8e-08	3.3e-08
  3099	-1.54519e-13	1.8e-08	3.3e-08
  3100	-1.05619e-13	1.8e-08	3.3e-08
  3101	-7.32584e-14	1.8e-08	3.3e-08
  3102	-1.49418e-13	1.8e-08	3.3e-08
  3103	-6.76799e-14	1.8e-08	3.3e-08
  3104	-1.1198e-13	1.8e-08	3.3e-08
  3105	-1.18241e-13	1.8e-08	3.3e-08
  3106	-8.29009e-14	1.8e-08	3.3e-08
  3107	-1.75578e-13	1.8e-08	3.3e-08
  3108	-1.47379e-13	1.8e-08	3.3e-08
  3109	-1.61354e-13	1.8e-08	3.3e-08
  3110	-6.69346e-14	1.8e-08	3.3e-08
  3111	-4.36806e-14	1.8e-08	3.3e-08
  3112	-6.56708e-14	1.8e-08	3.3e-08
  3113	-6.76647e-14	1.8e-08	3.3e-08
  3114	-6.62123e-14	1.8e-08	3.3e-08
  3115	-1.18219e-13	1.8e-08	3.3e-08
  3116	-7.4537e-14	1.8e-08	3.3e-08
  3117	-1.4694e-13	1.8e-08	3.3e-08
  3118	-9.77064e-14	1.8e-08	3.3e-08
  3119	-7.51275e-14	1.8e-08	3.3e-08
  3120	-4.82694e-14	1.8e-08	3.3e-08
  3121	-6.87617e-14	1.8e-08	3.3e-08
  3122	-1.26372e-13	1.8e-08	3.3e-08
  3123	-4.85569e-14	1.8e-08	3.3e-08
  3124	-1.10919e-13	1.8e-08	3.3e-08
  3125	-1.46912e-13	1.8e-08	3.3e-08
  3126	-6.71662e-14	1.8e-08	3.3e-08
  3127	-9.51798e-14	1.8e-08	3.3e-08
  3128	-2.58768e-13	1.8e-08	3.3e-08
  3129	-6.84399e-14	1.8e-08	3.3e-08
  3130	-1.77312e-13	1.8e-08	3.3e-08
  3131	-1.65649e-13	1.8e-08	3.3e-08
  3132	-1.08263e-13	1.8e-08	3.3e-08
  3133	-1.88967e-13	1.8e-08	3.3e-08
  3134	-5.18927e-14	1.8e-08	3.3e-08
  3135	-9.21089e-14	1.8e-08	3.3e-08
  3136	-6.66966e-14	1.8e-08	3.3e-08
  3137	-1.54491e-13	1.8e-08	3.3e-08
