Measurement: energia2
  step	INTEG(v(supply)*i(V1))	FROM	TO
  2608	-1.43574e-13	1.8e-08	3.3e-08
  2609	-8.56828e-14	1.8e-08	3.3e-08
  2610	-1.37011e-13	1.8e-08	3.3e-08
  2611	-2.11432e-13	1.8e-08	3.3e-08
  2612	-2.1087e-13	1.8e-08	3.3e-08
  2613	-1.1966e-13	1.8e-08	3.3e-08
  2614	-8.13719e-14	1.8e-08	3.3e-08
  2615	-1.98885e-13	1.8e-08	3.3e-08
  2616	-2.09637e-13	1.8e-08	3.3e-08
  2617	-8.02063e-14	1.8e-08	3.3e-08
  2618	-2.05066e-13	1.8e-08	3.3e-08
  2619	-1.42276e-13	1.8e-08	3.3e-08
  2620	-1.5226e-13	1.8e-08	3.3e-08
  2621	-1.21856e-13	1.8e-08	3.3e-08
  2622	-1.11384e-13	1.8e-08	3.3e-08
  2623	-2.15295e-13	1.8e-08	3.3e-08
  2624	-1.54258e-13	1.8e-08	3.3e-08
  2625	-1.39657e-13	1.8e-08	3.3e-08
  2626	-2.09811e-13	1.8e-08	3.3e-08
  2627	-1.89525e-13	1.8e-08	3.3e-08
  2628	-7.07259e-14	1.8e-08	3.3e-08
  2629	-1.91517e-13	1.8e-08	3.3e-08
  2630	-8.16081e-14	1.8e-08	3.3e-08
  2631	-8.91771e-14	1.8e-08	3.3e-08
  2632	-1.11988e-13	1.8e-08	3.3e-08
  2633	-1.74816e-13	1.8e-08	3.3e-08
  2634	-1.00245e-13	1.8e-08	3.3e-08
  2635	-1.10109e-13	1.8e-08	3.3e-08
  2636	-9.02391e-14	1.8e-08	3.3e-08
  2637	-1.57344e-13	1.8e-08	3.3e-08
  2638	-1.59658e-13	1.8e-08	3.3e-08
  2639	-1.44209e-13	1.8e-08	3.3e-08
  2640	-1.23153e-13	1.8e-08	3.3e-08
  2641	-8.74915e-14	1.8e-08	3.3e-08
  2642	-9.50946e-14	1.8e-08	3.3e-08
  2643	-2.16465e-13	1.8e-08	3.3e-08
  2644	-1.78532e-13	1.8e-08	3.3e-08
  2645	-1.14505e-13	1.8e-08	3.3e-08
  2646	-1.2948e-13	1.8e-08	3.3e-08
  2647	-6.90525e-14	1.8e-08	3.3e-08
  2648	-9.85457e-14	1.8e-08	3.3e-08
  2649	-2.27635e-13	1.8e-08	3.3e-08
  2650	-1.35973e-13	1.8e-08	3.3e-08
  2651	-2.24491e-13	1.8e-08	3.3e-08
  2652	-1.66473e-13	1.8e-08	3.3e-08
  2653	-1.62527e-13	1.8e-08	3.3e-08
  2654	-6.73958e-14	1.8e-08	3.3e-08
  2655	-6.86061e-14	1.8e-08	3.3e-08
  2656	-2.11597e-13	1.8e-08	3.3e-08
  2657	-1.7613e-13	1.8e-08	3.3e-08
  2658	-8.9629e-14	1.8e-08	3.3e-08
  2659	-7.56864e-14	1.8e-08	3.3e-08
  2660	-1.54156e-13	1.8e-08	3.3e-08
  2661	-1.85122e-13	1.8e-08	3.3e-08
  2662	-1.38286e-13	1.8e-08	3.3e-08
  2663	-1.31397e-13	1.8e-08	3.3e-08
  2664	-1.51422e-13	1.8e-08	3.3e-08
  2665	-8.96132e-14	1.8e-08	3.3e-08
  2666	-1.40055e-13	1.8e-08	3.3e-08
  2667	-1.32016e-13	1.8e-08	3.3e-08
  2668	-7.29321e-14	1.8e-08	3.3e-08
  2669	-9.9923e-14	1.8e-08	3.3e-08
  2670	-7.80734e-14	1.8e-08	3.3e-08
  2671	-1.75948e-13	1.8e-08	3.3e-08
  2672	-1.09065e-13	1.8e-08	3.3e-08
  2673	-1.85396e-13	1.8e-08	3.3e-08
  2674	-1.42341e-13	1.8e-08	3.3e-08
  2675	-1.33771e-13	1.8e-08	3.3e-08
  2676	-1.29651e-13	1.8e-08	3.3e-08
  2677	-6.86467e-14	1.8e-08	3.3e-08
  2678	-2.10271e-13	1.8e-08	3.3e-08
  2679	-1.29453e-13	1.8e-08	3.3e-08
  2680	-2.18712e-13	1.8e-08	3.3e-08
  2681	-7.44217e-14	1.8e-08	3.3e-08
  2682	-1.34858e-13	1.8e-08	3.3e-08
  2683	-9.62841e-14	1.8e-08	3.3e-08
  2684	-9.46274e-14	1.8e-08	3.3e-08
  2685	-1.48426e-13	1.8e-08	3.3e-08
  2686	-2.07111e-13	1.8e-08	3.3e-08
  2687	-2.2837e-13	1.8e-08	3.3e-08
  2688	-1.06694e-13	1.8e-08	3.3e-08
  2689	-9.96632e-14	1.8e-08	3.3e-08
  2690	-8.82697e-14	1.8e-08	3.3e-08
  2691	-2.09553e-13	1.8e-08	3.3e-08
  2692	-1.56016e-13	1.8e-08	3.3e-08
  2693	-1.53047e-13	1.8e-08	3.3e-08
  2694	-2.09935e-13	1.8e-08	3.3e-08
  2695	-1.21779e-13	1.8e-08	3.3e-08
  2696	-9.18766e-14	1.8e-08	3.3e-08
  2697	-1.63982e-13	1.8e-08	3.3e-08
  2698	-1.07554e-13	1.8e-08	3.3e-08
  2699	-7.54695e-14	1.8e-08	3.3e-08
  2700	-1.90074e-13	1.8e-08	3.3e-08
  2701	-1.12384e-13	1.8e-08	3.3e-08
  2702	-1.61891e-13	1.8e-08	3.3e-08
  2703	-2.18777e-13	1.8e-08	3.3e-08
  2704	-9.53688e-14	1.8e-08	3.3e-08
  2705	-1.18178e-13	1.8e-08	3.3e-08
  2706	-2.06094e-13	1.8e-08	3.3e-08
  2707	-1.00879e-13	1.8e-08	3.3e-08
  2708	-2.30211e-13	1.8e-08	3.3e-08
  2709	-1.542e-13	1.8e-08	3.3e-08
  2710	-7.60831e-14	1.8e-08	3.3e-08
  2711	-2.20864e-13	1.8e-08	3.3e-08
  2712	-2.27844e-13	1.8e-08	3.3e-08
  2713	-1.75868e-13	1.8e-08	3.3e-08
  2714	-1.27407e-13	1.8e-08	3.3e-08
  2715	-1.83878e-13	1.8e-08	3.3e-08
  2716	-7.15706e-14	1.8e-08	3.3e-08
  2717	-8.88908e-14	1.8e-08	3.3e-08
  2718	-1.29787e-13	1.8e-08	3.3e-08
  2719	-8.0882e-14	1.8e-08	3.3e-08
  2720	-1.95946e-13	1.8e-08	3.3e-08
  2721	-1.13569e-13	1.8e-08	3.3e-08
  2722	-1.12949e-13	1.8e-08	3.3e-08
  2723	-1.46073e-13	1.8e-08	3.3e-08
  2724	-2.28781e-13	1.8e-08	3.3e-08
  2725	-1.25988e-13	1.8e-08	3.3e-08
  2726	-1.50619e-13	1.8e-08	3.3e-08
  2727	-1.65797e-13	1.8e-08	3.3e-08
  2728	-8.39671e-14	1.8e-08	3.3e-08
  2729	-1.11282e-13	1.8e-08	3.3e-08
  2730	-1.12391e-13	1.8e-08	3.3e-08
  2731	-8.91492e-14	1.8e-08	3.3e-08
  2732	-1.45644e-13	1.8e-08	3.3e-08
  2733	-1.29606e-13	1.8e-08	3.3e-08
  2734	-2.0557e-13	1.8e-08	3.3e-08
  2735	-7.84478e-14	1.8e-08	3.3e-08
  2736	-1.06058e-13	1.8e-08	3.3e-08
  2737	-1.07682e-13	1.8e-08	3.3e-08
  2738	-1.84503e-13	1.8e-08	3.3e-08
  2739	-7.3088e-14	1.8e-08	3.3e-08
  2740	-1.16287e-13	1.8e-08	3.3e-08
  2741	-1.09616e-13	1.8e-08	3.3e-08
  2742	-9.98363e-14	1.8e-08	3.3e-08
  2743	-9.89542e-14	1.8e-08	3.3e-08
  2744	-1.04288e-13	1.8e-08	3.3e-08
  2745	-8.6175e-14	1.8e-08	3.3e-08
  2746	-1.58499e-13	1.8e-08	3.3e-08
  2747	-1.4583e-13	1.8e-08	3.3e-08
  2748	-1.03246e-13	1.8e-08	3.3e-08
  2749	-1.72077e-13	1.8e-08	3.3e-08
  2750	-1.23253e-13	1.8e-08	3.3e-08
  2751	-1.8811e-13	1.8e-08	3.3e-08
  2752	-1.10004e-13	1.8e-08	3.3e-08
  2753	-1.10884e-13	1.8e-08	3.3e-08
  2754	-1.16487e-13	1.8e-08	3.3e-08
  2755	-1.06888e-13	1.8e-08	3.3e-08
  2756	-1.7901e-13	1.8e-08	3.3e-08
  2757	-1.68663e-13	1.8e-08	3.3e-08
  2758	-1.04526e-13	1.8e-08	3.3e-08
  2759	-8.58444e-14	1.8e-08	3.3e-08
  2760	-1.20334e-13	1.8e-08	3.3e-08
  2761	-1.16615e-13	1.8e-08	3.3e-08
  2762	-7.84866e-14	1.8e-08	3.3e-08
  2763	-8.67929e-14	1.8e-08	3.3e-08
  2764	-8.81128e-14	1.8e-08	3.3e-08
  2765	-1.84037e-13	1.8e-08	3.3e-08
  2766	-2.12581e-13	1.8e-08	3.3e-08
  2767	-1.79587e-13	1.8e-08	3.3e-08
  2768	-1.09294e-13	1.8e-08	3.3e-08
  2769	-1.6946e-13	1.8e-08	3.3e-08
  2770	-1.52184e-13	1.8e-08	3.3e-08
  2771	-1.54336e-13	1.8e-08	3.3e-08
  2772	-1.68566e-13	1.8e-08	3.3e-08
  2773	-1.45803e-13	1.8e-08	3.3e-08
  2774	-8.85145e-14	1.8e-08	3.3e-08
  2775	-8.41287e-14	1.8e-08	3.3e-08
  2776	-7.30515e-14	1.8e-08	3.3e-08
  2777	-1.67316e-13	1.8e-08	3.3e-08
  2778	-2.22576e-13	1.8e-08	3.3e-08
  2779	-1.24647e-13	1.8e-08	3.3e-08
  2780	-2.23764e-13	1.8e-08	3.3e-08
  2781	-1.62999e-13	1.8e-08	3.3e-08
  2782	-8.90727e-14	1.8e-08	3.3e-08
  2783	-1.05442e-13	1.8e-08	3.3e-08
  2784	-7.43981e-14	1.8e-08	3.3e-08
  2785	-1.21891e-13	1.8e-08	3.3e-08
  2786	-1.80919e-13	1.8e-08	3.3e-08
  2787	-1.67622e-13	1.8e-08	3.3e-08
  2788	-1.94063e-13	1.8e-08	3.3e-08
  2789	-1.4009e-13	1.8e-08	3.3e-08
  2790	-1.04458e-13	1.8e-08	3.3e-08
  2791	-1.71332e-13	1.8e-08	3.3e-08
  2792	-7.72299e-14	1.8e-08	3.3e-08
  2793	-9.01528e-14	1.8e-08	3.3e-08
  2794	-2.07367e-13	1.8e-08	3.3e-08
  2795	-8.5235e-14	1.8e-08	3.3e-08
  2796	-1.36567e-13	1.8e-08	3.3e-08
  2797	-1.21506e-13	1.8e-08	3.3e-08
  2798	-1.32448e-13	1.8e-08	3.3e-08
  2799	-2.09595e-13	1.8e-08	3.3e-08
  2800	-1.44519e-13	1.8e-08	3.3e-08
  2801	-2.20429e-13	1.8e-08	3.3e-08
  2802	-8.26813e-14	1.8e-08	3.3e-08
  2803	-2.076e-13	1.8e-08	3.3e-08
  2804	-2.26531e-13	1.8e-08	3.3e-08
  2805	-1.51893e-13	1.8e-08	3.3e-08
  2806	-9.51238e-14	1.8e-08	3.3e-08
  2807	-1.26361e-13	1.8e-08	3.3e-08
  2808	-6.96946e-14	1.8e-08	3.3e-08
  2809	-1.46314e-13	1.8e-08	3.3e-08
  2810	-1.40504e-13	1.8e-08	3.3e-08
  2811	-2.19233e-13	1.8e-08	3.3e-08
  2812	-2.28426e-13	1.8e-08	3.3e-08
  2813	-9.09801e-14	1.8e-08	3.3e-08
  2814	-7.64747e-14	1.8e-08	3.3e-08
  2815	-1.58737e-13	1.8e-08	3.3e-08
  2816	-1.87586e-13	1.8e-08	3.3e-08
  2817	-2.21551e-13	1.8e-08	3.3e-08
  2818	-2.11379e-13	1.8e-08	3.3e-08
  2819	-1.40432e-13	1.8e-08	3.3e-08
  2820	-1.14176e-13	1.8e-08	3.3e-08
  2821	-9.3797e-14	1.8e-08	3.3e-08
  2822	-1.03103e-13	1.8e-08	3.3e-08
  2823	-1.96914e-13	1.8e-08	3.3e-08
  2824	-6.59946e-14	1.8e-08	3.3e-08
  2825	-2.29749e-13	1.8e-08	3.3e-08
  2826	-1.25577e-13	1.8e-08	3.3e-08
  2827	-1.75969e-13	1.8e-08	3.3e-08
  2828	-2.04974e-13	1.8e-08	3.3e-08
  2829	-1.67306e-13	1.8e-08	3.3e-08
  2830	-9.81435e-14	1.8e-08	3.3e-08
  2831	-8.39466e-14	1.8e-08	3.3e-08
  2832	-2.01797e-13	1.8e-08	3.3e-08
  2833	-7.97278e-14	1.8e-08	3.3e-08
  2834	-1.21854e-13	1.8e-08	3.3e-08
  2835	-9.94013e-14	1.8e-08	3.3e-08
  2836	-8.53196e-14	1.8e-08	3.3e-08
  2837	-1.49862e-13	1.8e-08	3.3e-08
  2838	-8.16834e-14	1.8e-08	3.3e-08
  2839	-1.8086e-13	1.8e-08	3.3e-08
  2840	-1.28109e-13	1.8e-08	3.3e-08
  2841	-8.0158e-14	1.8e-08	3.3e-08
  2842	-8.25917e-14	1.8e-08	3.3e-08
  2843	-7.39235e-14	1.8e-08	3.3e-08
  2844	-1.2357e-13	1.8e-08	3.3e-08
  2845	-1.18271e-13	1.8e-08	3.3e-08
  2846	-2.03803e-13	1.8e-08	3.3e-08
  2847	-1.39755e-13	1.8e-08	3.3e-08
  2848	-1.63239e-13	1.8e-08	3.3e-08
  2849	-7.88626e-14	1.8e-08	3.3e-08
  2850	-1.02592e-13	1.8e-08	3.3e-08
  2851	-1.51116e-13	1.8e-08	3.3e-08
  2852	-1.11295e-13	1.8e-08	3.3e-08
  2853	-7.89684e-14	1.8e-08	3.3e-08
  2854	-1.70527e-13	1.8e-08	3.3e-08
  2855	-1.2356e-13	1.8e-08	3.3e-08
  2856	-1.05311e-13	1.8e-08	3.3e-08
  2857	-2.67869e-13	1.8e-08	3.3e-08
  2858	-8.33672e-14	1.8e-08	3.3e-08
  2859	-1.88021e-13	1.8e-08	3.3e-08
  2860	-9.48201e-14	1.8e-08	3.3e-08
  2861	-7.49765e-14	1.8e-08	3.3e-08
  2862	-1.36587e-13	1.8e-08	3.3e-08
  2863	-1.14983e-13	1.8e-08	3.3e-08
  2864	-1.03005e-13	1.8e-08	3.3e-08
  2865	-1.55182e-13	1.8e-08	3.3e-08
  2866	-1.45307e-13	1.8e-08	3.3e-08
  2867	-1.88378e-13	1.8e-08	3.3e-08
  2868	-8.23147e-14	1.8e-08	3.3e-08
  2869	-2.02597e-13	1.8e-08	3.3e-08
  2870	-6.92339e-14	1.8e-08	3.3e-08
  2871	-2.17596e-13	1.8e-08	3.3e-08
  2872	-8.90058e-14	1.8e-08	3.3e-08
  2873	-1.13328e-13	1.8e-08	3.3e-08
  2874	-8.01392e-14	1.8e-08	3.3e-08
  2875	-1.09347e-13	1.8e-08	3.3e-08
  2876	-1.11392e-13	1.8e-08	3.3e-08
  2877	-1.96241e-13	1.8e-08	3.3e-08
  2878	-8.23875e-14	1.8e-08	3.3e-08
  2879	-1.94867e-13	1.8e-08	3.3e-08
  2880	-1.55926e-13	1.8e-08	3.3e-08
  2881	-9.53491e-14	1.8e-08	3.3e-08
  2882	-1.46654e-13	1.8e-08	3.3e-08
  2883	-1.49976e-13	1.8e-08	3.3e-08
  2884	-2.06009e-13	1.8e-08	3.3e-08
  2885	-1.24392e-13	1.8e-08	3.3e-08
  2886	-8.21354e-14	1.8e-08	3.3e-08
  2887	-1.13453e-13	1.8e-08	3.3e-08
  2888	-8.31789e-14	1.8e-08	3.3e-08
  2889	-1.22519e-13	1.8e-08	3.3e-08
  2890	-1.59832e-13	1.8e-08	3.3e-08
  2891	-2.04631e-13	1.8e-08	3.3e-08
  2892	-1.28341e-13	1.8e-08	3.3e-08
  2893	-1.50512e-13	1.8e-08	3.3e-08
  2894	-2.13353e-13	1.8e-08	3.3e-08
  2895	-9.91685e-14	1.8e-08	3.3e-08
  2896	-1.94493e-13	1.8e-08	3.3e-08
  2897	-1.62936e-13	1.8e-08	3.3e-08
  2898	-1.57651e-13	1.8e-08	3.3e-08
  2899	-9.43193e-14	1.8e-08	3.3e-08
  2900	-9.28431e-14	1.8e-08	3.3e-08
  2901	-1.89312e-13	1.8e-08	3.3e-08
  2902	-1.71997e-13	1.8e-08	3.3e-08
  2903	-1.76087e-13	1.8e-08	3.3e-08
  2904	-1.04921e-13	1.8e-08	3.3e-08
  2905	-1.95253e-13	1.8e-08	3.3e-08
  2906	-8.03223e-14	1.8e-08	3.3e-08
  2907	-1.78444e-13	1.8e-08	3.3e-08
  2908	-1.73269e-13	1.8e-08	3.3e-08
  2909	-1.44049e-13	1.8e-08	3.3e-08
  2910	-7.97726e-14	1.8e-08	3.3e-08
  2911	-8.82711e-14	1.8e-08	3.3e-08
  2912	-1.77884e-13	1.8e-08	3.3e-08
  2913	-1.4942e-13	1.8e-08	3.3e-08
  2914	-9.51835e-14	1.8e-08	3.3e-08
  2915	-9.96565e-14	1.8e-08	3.3e-08
  2916	-1.71244e-13	1.8e-08	3.3e-08
  2917	-1.00179e-13	1.8e-08	3.3e-08
  2918	-6.94515e-14	1.8e-08	3.3e-08
  2919	-9.89603e-14	1.8e-08	3.3e-08
  2920	-8.15136e-14	1.8e-08	3.3e-08
  2921	-1.69749e-13	1.8e-08	3.3e-08
  2922	-1.09318e-13	1.8e-08	3.3e-08
  2923	-2.29731e-13	1.8e-08	3.3e-08
  2924	-1.85218e-13	1.8e-08	3.3e-08
  2925	-1.39699e-13	1.8e-08	3.3e-08
  2926	-2.10876e-13	1.8e-08	3.3e-08
  2927	-1.56961e-13	1.8e-08	3.3e-08
  2928	-1.47854e-13	1.8e-08	3.3e-08
  2929	-1.37902e-13	1.8e-08	3.3e-08
  2930	-1.16207e-13	1.8e-08	3.3e-08
  2931	-9.33725e-14	1.8e-08	3.3e-08
  2932	-9.07979e-14	1.8e-08	3.3e-08
  2933	-9.81955e-14	1.8e-08	3.3e-08
  2934	-1.78223e-13	1.8e-08	3.3e-08
  2935	-2.98411e-13	1.8e-08	3.3e-08
  2936	-2.16611e-13	1.8e-08	3.3e-08
  2937	-1.75658e-13	1.8e-08	3.3e-08
  2938	-1.449e-13	1.8e-08	3.3e-08
  2939	-2.54775e-13	1.8e-08	3.3e-08
  2940	-1.55531e-13	1.8e-08	3.3e-08
  2941	-2.16218e-13	1.8e-08	3.3e-08
  2942	-1.22319e-13	1.8e-08	3.3e-08
  2943	-8.4638e-14	1.8e-08	3.3e-08
  2944	-7.36937e-14	1.8e-08	3.3e-08
  2945	-1.10228e-13	1.8e-08	3.3e-08
  2946	-2.03411e-13	1.8e-08	3.3e-08
  2947	-1.43176e-13	1.8e-08	3.3e-08
  2948	-8.47916e-14	1.8e-08	3.3e-08
  2949	-8.54089e-14	1.8e-08	3.3e-08
  2950	-2.42239e-13	1.8e-08	3.3e-08
  2951	-2.21991e-13	1.8e-08	3.3e-08
  2952	-1.6545e-13	1.8e-08	3.3e-08
  2953	-7.12419e-14	1.8e-08	3.3e-08
  2954	-1.79264e-13	1.8e-08	3.3e-08
  2955	-1.64538e-13	1.8e-08	3.3e-08
  2956	-2.2719e-13	1.8e-08	3.3e-08
  2957	-1.04114e-13	1.8e-08	3.3e-08
  2958	-8.3964e-14	1.8e-08	3.3e-08
  2959	-9.62133e-14	1.8e-08	3.3e-08
  2960	-1.29847e-13	1.8e-08	3.3e-08
  2961	-1.33502e-13	1.8e-08	3.3e-08
  2962	-1.11995e-13	1.8e-08	3.3e-08
  2963	-1.42858e-13	1.8e-08	3.3e-08
  2964	-9.01082e-14	1.8e-08	3.3e-08
  2965	-7.29965e-14	1.8e-08	3.3e-08
  2966	-1.15895e-13	1.8e-08	3.3e-08
  2967	-1.02652e-13	1.8e-08	3.3e-08
  2968	-2.2119e-13	1.8e-08	3.3e-08
  2969	-1.01032e-13	1.8e-08	3.3e-08
  2970	-9.15057e-14	1.8e-08	3.3e-08
  2971	-1.7019e-13	1.8e-08	3.3e-08
  2972	-2.26277e-13	1.8e-08	3.3e-08
  2973	-7.99456e-14	1.8e-08	3.3e-08
  2974	-1.54424e-13	1.8e-08	3.3e-08
  2975	-2.16038e-13	1.8e-08	3.3e-08
  2976	-1.34138e-13	1.8e-08	3.3e-08
  2977	-2.78147e-13	1.8e-08	3.3e-08
  2978	-1.66021e-13	1.8e-08	3.3e-08
  2979	-6.91438e-14	1.8e-08	3.3e-08
  2980	-2.23773e-13	1.8e-08	3.3e-08
  2981	-9.61535e-14	1.8e-08	3.3e-08
  2982	-1.06645e-13	1.8e-08	3.3e-08
  2983	-9.76772e-14	1.8e-08	3.3e-08
  2984	-1.63974e-13	1.8e-08	3.3e-08
  2985	-1.56488e-13	1.8e-08	3.3e-08
  2986	-1.35057e-13	1.8e-08	3.3e-08
  2987	-2.17646e-13	1.8e-08	3.3e-08
  2988	-8.21506e-14	1.8e-08	3.3e-08
  2989	-8.2225e-14	1.8e-08	3.3e-08
  2990	-1.94135e-13	1.8e-08	3.3e-08
  2991	-1.84798e-13	1.8e-08	3.3e-08
  2992	-1.33892e-13	1.8e-08	3.3e-08
  2993	-2.03024e-13	1.8e-08	3.3e-08
  2994	-1.97967e-13	1.8e-08	3.3e-08
  2995	-8.74856e-14	1.8e-08	3.3e-08
  2996	-9.16153e-14	1.8e-08	3.3e-08
  2997	-7.74153e-14	1.8e-08	3.3e-08
  2998	-1.09479e-13	1.8e-08	3.3e-08
  2999	-1.58359e-13	1.8e-08	3.3e-08
  3000	-1.12787e-13	1.8e-08	3.3e-08
  3001	-1.72918e-13	1.8e-08	3.3e-08
  3002	-8.00341e-14	1.8e-08	3.3e-08
  3003	-1.92112e-13	1.8e-08	3.3e-08
  3004	-1.91719e-13	1.8e-08	3.3e-08
  3005	-1.41034e-13	1.8e-08	3.3e-08
  3006	-1.04113e-13	1.8e-08	3.3e-08
  3007	-7.94596e-14	1.8e-08	3.3e-08
  3008	-9.28879e-14	1.8e-08	3.3e-08
  3009	-1.25396e-13	1.8e-08	3.3e-08
  3010	-1.34058e-13	1.8e-08	3.3e-08
  3011	-1.40071e-13	1.8e-08	3.3e-08
  3012	-1.06881e-13	1.8e-08	3.3e-08
  3013	-1.9517e-13	1.8e-08	3.3e-08
  3014	-1.66574e-13	1.8e-08	3.3e-08
  3015	-1.84847e-13	1.8e-08	3.3e-08
  3016	-7.96317e-14	1.8e-08	3.3e-08
  3017	-1.84677e-13	1.8e-08	3.3e-08
  3018	-2.79961e-13	1.8e-08	3.3e-08
  3019	-1.05894e-13	1.8e-08	3.3e-08
  3020	-1.14995e-13	1.8e-08	3.3e-08
  3021	-9.45216e-14	1.8e-08	3.3e-08
  3022	-1.68419e-13	1.8e-08	3.3e-08
  3023	-8.54866e-14	1.8e-08	3.3e-08
  3024	-1.87181e-13	1.8e-08	3.3e-08
  3025	-2.02528e-13	1.8e-08	3.3e-08
  3026	-1.32379e-13	1.8e-08	3.3e-08
  3027	-1.40211e-13	1.8e-08	3.3e-08
  3028	-9.71074e-14	1.8e-08	3.3e-08
  3029	-1.61651e-13	1.8e-08	3.3e-08
  3030	-7.5808e-14	1.8e-08	3.3e-08
  3031	-1.55354e-13	1.8e-08	3.3e-08
  3032	-9.99862e-14	1.8e-08	3.3e-08
  3033	-1.15913e-13	1.8e-08	3.3e-08
  3034	-9.53881e-14	1.8e-08	3.3e-08
  3035	-6.81347e-14	1.8e-08	3.3e-08
  3036	-8.20238e-14	1.8e-08	3.3e-08
  3037	-1.08917e-13	1.8e-08	3.3e-08
  3038	-1.93573e-13	1.8e-08	3.3e-08
  3039	-9.92884e-14	1.8e-08	3.3e-08
  3040	-7.93163e-14	1.8e-08	3.3e-08
  3041	-8.68989e-14	1.8e-08	3.3e-08
  3042	-1.71701e-13	1.8e-08	3.3e-08
  3043	-1.96808e-13	1.8e-08	3.3e-08
  3044	-9.61906e-14	1.8e-08	3.3e-08
  3045	-8.13895e-14	1.8e-08	3.3e-08
  3046	-1.63334e-13	1.8e-08	3.3e-08
  3047	-1.30694e-13	1.8e-08	3.3e-08
  3048	-2.17593e-13	1.8e-08	3.3e-08
  3049	-1.75965e-13	1.8e-08	3.3e-08
  3050	-1.63319e-13	1.8e-08	3.3e-08
  3051	-1.76285e-13	1.8e-08	3.3e-08
  3052	-1.65696e-13	1.8e-08	3.3e-08
  3053	-2.03726e-13	1.8e-08	3.3e-08
  3054	-9.8513e-14	1.8e-08	3.3e-08
  3055	-2.34883e-13	1.8e-08	3.3e-08
  3056	-1.18087e-13	1.8e-08	3.3e-08
  3057	-1.81463e-13	1.8e-08	3.3e-08
  3058	-2.13652e-13	1.8e-08	3.3e-08
  3059	-1.66692e-13	1.8e-08	3.3e-08
  3060	-1.09495e-13	1.8e-08	3.3e-08
  3061	-8.75096e-14	1.8e-08	3.3e-08
  3062	-8.06923e-14	1.8e-08	3.3e-08
  3063	-8.26765e-14	1.8e-08	3.3e-08
  3064	-1.53201e-13	1.8e-08	3.3e-08
  3065	-1.40937e-13	1.8e-08	3.3e-08
  3066	-1.92317e-13	1.8e-08	3.3e-08
  3067	-8.18113e-14	1.8e-08	3.3e-08
  3068	-7.30566e-14	1.8e-08	3.3e-08
  3069	-2.04487e-13	1.8e-08	3.3e-08
  3070	-2.00302e-13	1.8e-08	3.3e-08
  3071	-1.1484e-13	1.8e-08	3.3e-08
  3072	-9.94079e-14	1.8e-08	3.3e-08
  3073	-1.42988e-13	1.8e-08	3.3e-08
  3074	-1.81928e-13	1.8e-08	3.3e-08
  3075	-1.80152e-13	1.8e-08	3.3e-08
  3076	-1.8388e-13	1.8e-08	3.3e-08
  3077	-1.0416e-13	1.8e-08	3.3e-08
  3078	-1.71536e-13	1.8e-08	3.3e-08
  3079	-2.2014e-13	1.8e-08	3.3e-08
  3080	-1.11001e-13	1.8e-08	3.3e-08
  3081	-1.96728e-13	1.8e-08	3.3e-08
  3082	-1.00148e-13	1.8e-08	3.3e-08
  3083	-2.27077e-13	1.8e-08	3.3e-08
  3084	-2.36393e-13	1.8e-08	3.3e-08
  3085	-9.60499e-14	1.8e-08	3.3e-08
  3086	-8.60803e-14	1.8e-08	3.3e-08
  3087	-7.55194e-14	1.8e-08	3.3e-08
  3088	-7.15765e-14	1.8e-08	3.3e-08
  3089	-1.9695e-13	1.8e-08	3.3e-08
  3090	-1.1832e-13	1.8e-08	3.3e-08
  3091	-9.23299e-14	1.8e-08	3.3e-08
  3092	-1.32139e-13	1.8e-08	3.3e-08
  3093	-1.92341e-13	1.8e-08	3.3e-08
  3094	-8.15854e-14	1.8e-08	3.3e-08
  3095	-1.9141e-13	1.8e-08	3.3e-08
  3096	-1.43369e-13	1.8e-08	3.3e-08
  3097	-1.10639e-13	1.8e-08	3.3e-08
  3098	-1.32399e-13	1.8e-08	3.3e-08
  3099	-1.9728e-13	1.8e-08	3.3e-08
  3100	-1.42426e-13	1.8e-08	3.3e-08
  3101	-9.99872e-14	1.8e-08	3.3e-08
  3102	-1.79889e-13	1.8e-08	3.3e-08
  3103	-9.72162e-14	1.8e-08	3.3e-08
  3104	-1.49864e-13	1.8e-08	3.3e-08
  3105	-1.57016e-13	1.8e-08	3.3e-08
  3106	-1.16075e-13	1.8e-08	3.3e-08
  3107	-2.17322e-13	1.8e-08	3.3e-08
  3108	-1.89385e-13	1.8e-08	3.3e-08
  3109	-2.03084e-13	1.8e-08	3.3e-08
  3110	-9.84018e-14	1.8e-08	3.3e-08
  3111	-7.2013e-14	1.8e-08	3.3e-08
  3112	-9.50025e-14	1.8e-08	3.3e-08
  3113	-9.80996e-14	1.8e-08	3.3e-08
  3114	-9.54242e-14	1.8e-08	3.3e-08
  3115	-1.56991e-13	1.8e-08	3.3e-08
  3116	-1.07106e-13	1.8e-08	3.3e-08
  3117	-1.7914e-13	1.8e-08	3.3e-08
  3118	-1.33584e-13	1.8e-08	3.3e-08
  3119	-1.05872e-13	1.8e-08	3.3e-08
  3120	-7.67075e-14	1.8e-08	3.3e-08
  3121	-1.00452e-13	1.8e-08	3.3e-08
  3122	-1.63059e-13	1.8e-08	3.3e-08
  3123	-7.69434e-14	1.8e-08	3.3e-08
  3124	-1.42259e-13	1.8e-08	3.3e-08
